,Unnamed: 0,LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,ADDRESS,LONGITUDE,LATITUDE,PART_CATEGORY,timestamp,hour,month,weekday
828,28713,18667742,07/12/2018 02:30:00 PM,LARCENY THEFT,389,"700 N WEST KNOLL DR, WEST HOLLYWOOD, CA",-118.377,34.083,1,2018-07-12 14:30:00,14,7,3
829,28716,18666291,08/12/2018 12:02:30 PM,VANDALISM,261,"1000 SIERRA BONITA AVE, WEST HOLLYWOOD, CA  90069",-118.354,34.089,2,2018-08-12 12:02:30,12,8,6
830,28722,18738324,10/26/2018 02:00:00 PM,LARCENY THEFT,387,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.082,1,2018-10-26 14:00:00,14,10,4
831,28723,18780757,12/13/2018 11:00:00 PM,VANDALISM,263,"8600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.379,34.087,2,2018-12-13 23:00:00,23,12,3
832,28724,18782982,12/15/2018 12:17:00 PM,LARCENY THEFT,84,"7700 NORTON AVE, WEST HOLLYWOOD, CA  90046",-118.357,34.091,1,2018-12-15 12:17:00,12,12,5
833,28725,18783805,12/15/2018 06:35:00 PM,LARCENY THEFT,340,"900 N WEST KNOLL DR, WEST HOLLYWOOD, CA  90069",-118.377,34.087,1,2018-12-15 18:35:00,18,12,5
834,28742,18764818,11/25/2018 10:00:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-11-25 22:00:00,22,11,6
835,28744,18764189,11/25/2018 12:38:00 AM,NON-AGGRAVATED ASSAULTS,144,"600 N LA CIENEGA BLVD, WEST HOLLYWOOD, CA",-118.376,34.082,2,2018-11-25 00:38:00,0,11,6
836,28746,18762878,11/23/2018 07:31:00 AM,NARCOTICS,183,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.351,34.092,2,2018-11-23 07:31:00,7,11,4
837,28747,18762686,11/22/2018 09:00:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-11-22 21:00:00,21,11,3
838,28749,18760711,11/20/2018 09:51:00 AM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-11-20 09:51:00,9,11,1
839,28758,18614429,06/18/2018 08:00:00 PM,AGGRAVATED ASSAULT,54,"8300 SANTA MONICA BLVD, W HOLLYWOOD, CA  90069",-118.37,34.09,1,2018-06-18 20:00:00,20,6,0
840,28767,18760348,11/20/2018 12:02:00 AM,NARCOTICS,183,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.351,34.092,2,2018-11-20 00:02:00,0,11,1
841,28773,18752581,11/11/2018 12:20:00 AM,NON-AGGRAVATED ASSAULTS,144,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,2,2018-11-11 00:20:00,0,11,6
842,28776,18746473,11/04/2018 03:29:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-11-04 15:29:00,15,11,6
843,28777,18746302,11/04/2018 12:08:00 PM,LARCENY THEFT,383,"1100 LA BREA AVE, WEST HOLLYWOOD, CA  90046",-118.343,34.09,1,2018-11-04 12:08:00,12,11,6
844,28780,18745326,11/03/2018 03:38:28 AM,DRUNK / ALCOHOL / DRUGS,201,"9000 ELEVADO ST, WEST HOLLYWOOD, CA  90069",-118.389,34.084,2,2018-11-03 03:38:28,3,11,5
845,28781,18739112,10/27/2018 03:10:00 PM,NON-AGGRAVATED ASSAULTS,144,"HAYWORTH AVE AND NORTON AVE, WEST HOLLYWOOD, CA",-118.362,34.091,2,2018-10-27 15:10:00,15,10,5
846,28784,18730094,10/18/2018 02:39:00 AM,DRUNK / ALCOHOL / DRUGS,201,"8200 FOUNTAIN AVE, WEST HOLLYWOOD, CA",-118.368,34.094,2,2018-10-18 02:39:00,2,10,3
847,28787,18724238,10/12/2018 03:44:00 AM,DRUNK / ALCOHOL / DRUGS,201,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.376,34.088,2,2018-10-12 03:44:00,3,10,4
848,28889,18547833,04/12/2018 07:30:00 AM,LARCENY THEFT,340,"1000 STANLEY AVE, WEST HOLLYWOOD, CA",-118.356,34.089,1,2018-04-12 07:30:00,7,4,3
849,28893,18741780,10/30/2018 02:45:00 AM,GRAND THEFT AUTO,92,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.349,34.09,1,2018-10-30 02:45:00,2,10,1
850,28926,18775977,12/07/2018 05:20:00 PM,FELONIES MISCELLANEOUS,339,"300 DOEHNY DR, WEST HOLLYWOOD, CA",-118.389,34.078,2,2018-12-07 17:20:00,17,12,4
851,28927,18723883,10/11/2018 04:25:00 PM,LARCENY THEFT,383,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.371,34.09,1,2018-10-11 16:25:00,16,10,3
852,28928,18720566,10/08/2018 05:00:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-10-08 17:00:00,17,10,0
853,29047,18593977,05/26/2018 02:00:00 AM,LARCENY THEFT,87,"9000 W SUNSET BLVD, WEST HOLLYWOOD, CA",-118.387,34.09,1,2018-05-26 02:00:00,2,5,5
854,29050,18500317,02/24/2018 08:25:00 PM,NON-AGGRAVATED ASSAULTS,144,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.383,34.085,2,2018-02-24 20:25:00,20,2,5
855,29060,18511597,03/07/2018 04:45:00 AM,LARCENY THEFT,340,"900 N LA JOLLA BLVD, WEST HOLLYWOOD, CA  90069",-118.367,34.087,1,2018-03-07 04:45:00,4,3,2
856,29130,18686321,09/02/2018 09:30:00 PM,LARCENY THEFT,387,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-09-02 21:30:00,21,9,6
857,29132,18500297,02/19/2018 07:15:00 PM,LARCENY THEFT,387,"1200 N LAUREL AVE, WEST HOLLYWOOD, CA  90046",-118.364,34.093,1,2018-02-19 19:15:00,19,2,0
858,29194,18490853,02/15/2018 01:24:00 AM,VANDALISM,261,"1100 N GARDNER ST, WEST HOLLYWOOD, CA  90046",-118.352,34.091,2,2018-02-15 01:24:00,1,2,3
859,29202,18686555,09/03/2018 08:35:00 AM,NARCOTICS,183,"7600 HAMPTON AVE, WEST HOLLYWOOD, CA  90046",-118.355,34.093,2,2018-09-03 08:35:00,8,9,0
860,29220,18724039,10/11/2018 07:20:00 PM,NARCOTICS,185,"7700 ROMAINE ST, WEST HOLLYWOOD, CA",-118.357,34.088,2,2018-10-11 19:20:00,19,10,3
861,29283,18500018,02/24/2018 12:00:00 PM,GRAND THEFT AUTO,91,"8200 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.368,34.097,1,2018-02-24 12:00:00,12,2,5
862,29284,18498579,02/22/2018 08:47:00 PM,LARCENY THEFT,340,"1000 FAIRFAX AVE, WEST HOLLYWOOD, CA  90069",-118.361,34.089,1,2018-02-22 20:47:00,20,2,3
863,29293,18529773,03/25/2018 01:34:00 AM,LARCENY THEFT,387,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.084,1,2018-03-25 01:34:00,1,3,6
864,29346,18553462,04/18/2018 06:33:30 PM,LARCENY THEFT,387,"1000 SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.089,1,2018-04-18 18:33:30,18,4,2
865,29389,18674692,08/21/2018 10:01:30 PM,LARCENY THEFT,340,"8400 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.374,34.082,1,2018-08-21 22:01:30,22,8,1
866,29395,18645362,07/21/2018 01:00:00 PM,LARCENY THEFT,387,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.082,1,2018-07-21 13:00:00,13,7,5
867,29408,18788985,12/21/2018 09:05:00 PM,LARCENY THEFT,340,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.376,34.089,1,2018-12-21 21:05:00,21,12,4
868,29687,18789411,12/20/2018 03:00:00 AM,BURGLARY,62,"900 N STANLEY AVE, WEST HOLLYWOOD, CA",-118.356,34.088,1,2018-12-20 03:00:00,3,12,3
869,29763,18789159,11/13/2018 12:00:00 AM,FORGERY,103,"8800 W SUNSET BLVD, WEST HOLLYWOOD, CA",-118.384,34.09,2,2018-11-13 00:00:00,0,11,1
870,29766,18791271,12/25/2018 03:20:00 PM,LARCENY THEFT,383,"8400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.375,34.09,1,2018-12-25 15:20:00,15,12,1
871,29768,18791073,12/25/2018 12:00:00 AM,LARCENY THEFT,340,"500 ALMONT DR, WEST HOLLYWOOD, CA  90069",-118.387,34.08,1,2018-12-25 00:00:00,0,12,1
872,29793,18787086,12/19/2018 09:15:00 PM,LARCENY THEFT,340,"8700 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.382,34.091,1,2018-12-19 21:15:00,21,12,2
873,29833,18698272,09/15/2018 02:09:00 AM,NON-AGGRAVATED ASSAULTS,144,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,2,2018-09-15 02:09:00,2,9,5
874,29868,18564277,04/27/2018 07:30:00 AM,LARCENY THEFT,387,"900 HAVENHURST DR, WEST HOLLYWOOD, CA  90046",-118.367,34.087,1,2018-04-27 07:30:00,7,4,4
875,29940,18784989,12/17/2018 09:37:30 PM,LARCENY THEFT,340,"8700 ASHCROFT AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.079,1,2018-12-17 21:37:30,21,12,0
876,29957,18785762,12/18/2018 03:52:00 PM,LARCENY THEFT,383,"8400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.375,34.09,1,2018-12-18 15:52:00,15,12,1
877,29958,18785011,12/17/2018 05:00:00 PM,LARCENY THEFT,340,"600 WESTMOUNT DR, WEST HOLLYWOOD, CA  90069",-118.378,34.082,1,2018-12-17 17:00:00,17,12,0
878,29963,18784869,12/17/2018 06:35:00 PM,LARCENY THEFT,340,"8200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.369,34.09,1,2018-12-17 18:35:00,18,12,0
879,29966,18785920,12/18/2018 04:30:00 PM,LARCENY THEFT,387,"8900 MELROSE AVE, WEST HOLLYWOOD, CA",-118.386,34.08,1,2018-12-18 16:30:00,16,12,1
880,30019,18463625,01/21/2018 07:00:00 PM,NON-AGGRAVATED ASSAULTS,144,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,2,2018-01-21 19:00:00,19,1,6
881,30021,18523845,03/20/2018 02:45:00 PM,FORGERY,103,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.385,34.084,2,2018-03-20 14:45:00,14,3,1
882,30023,18520504,03/15/2018 06:00:00 PM,AGGRAVATED ASSAULT,57,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.384,34.084,1,2018-03-15 18:00:00,18,3,3
883,30025,18464981,01/23/2018 03:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"1000 EDINBURGH AVE, WEST HOLLYWOOD, CA  90069",-118.363,34.089,2,2018-01-23 03:00:00,3,1,1
884,30123,18494269,02/18/2018 08:30:00 PM,NON-AGGRAVATED ASSAULTS,146,"1000 ORANGE GROVE AVE, WEST HOLLYWOOD, CA",-118.36,34.089,2,2018-02-18 20:30:00,20,2,6
885,30126,18503230,01/01/2018 12:59:30 AM,LARCENY THEFT,387,"8600 MELROSE AVE, WEST HOLLYWOOD, CA",-118.38,34.082,1,2018-01-01 00:59:30,0,1,0
886,30237,18745897,11/03/2018 07:25:00 PM,VANDALISM,261,"1000 N POINSETTIA PL, WEST HOLLYWOOD, CA",-118.348,34.089,2,2018-11-03 19:25:00,19,11,5
887,30241,18481478,02/07/2018 08:37:30 PM,LARCENY THEFT,340,"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA",-118.383,34.077,1,2018-02-07 20:37:30,20,2,2
888,30259,18472964,01/30/2018 08:30:00 AM,LARCENY THEFT,87,"8400 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.376,34.094,1,2018-01-30 08:30:00,8,1,1
889,30347,18647641,07/24/2018 01:30:00 PM,FORGERY,104,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.36,34.09,2,2018-07-24 13:30:00,13,7,1
890,30695,18785081,12/17/2018 11:39:00 PM,LARCENY THEFT,340,"800 WEST KNOLL DR, WEST HOLLYWOOD, CA  90069",-118.377,34.087,1,2018-12-17 23:39:00,23,12,0
891,30698,18786499,12/19/2018 11:30:00 AM,LARCENY THEFT,340,"500 NORWICH DR, WEST HOLLYWOOD, CA  90069",-118.381,34.08,1,2018-12-19 11:30:00,11,12,2
892,30700,18785007,12/17/2018 05:00:00 PM,LARCENY THEFT,340,"600 WESTMOUNT DR, WEST HOLLYWOOD, CA  90069",-118.378,34.082,1,2018-12-17 17:00:00,17,12,0
893,30706,18785462,11/15/2018 02:00:00 PM,LARCENY THEFT,87,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.081,1,2018-11-15 14:00:00,14,11,3
894,30708,18782165,12/14/2018 10:45:00 AM,LARCENY THEFT,387,"8500 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.379,34.092,1,2018-12-14 10:45:00,10,12,4
895,30709,18785808,12/18/2018 05:07:00 PM,LARCENY THEFT,383,"1000 FULLER AVE, WEST HOLLYWOOD, CA  90046",-118.349,34.089,1,2018-12-18 17:07:00,17,12,1
896,30710,18785475,12/18/2018 01:15:00 AM,LARCENY THEFT,340,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.378,34.081,1,2018-12-18 01:15:00,1,12,1
897,30711,18771739,12/03/2018 01:00:00 AM,ROBBERY,41,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.384,34.084,1,2018-12-03 01:00:00,1,12,0
898,30771,18504196,02/28/2018 10:15:00 PM,LARCENY THEFT,340,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.386,34.084,1,2018-02-28 22:15:00,22,2,2
899,30813,18527470,03/23/2018 11:00:00 PM,WEAPON LAWS,151,"1000 GENESEE AVE, WEST HOLLYWOOD, CA",-118.358,34.09,2,2018-03-23 23:00:00,23,3,4
900,30949,18767422,11/27/2018 11:00:00 PM,VANDALISM,261,"8600 MELROSE AVE, WEST HOLLYWOOD, CA",-118.38,34.082,2,2018-11-27 23:00:00,23,11,1
901,31077,18462226,01/15/2018 05:22:30 PM,LARCENY THEFT,386,"8900 ROSEWOOD AVE, WEST HOLLYWOOD, CA  90048",-118.387,34.077,1,2018-01-15 17:22:30,17,1,0
902,31079,18463217,01/21/2018 02:00:00 AM,LARCENY THEFT,387,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2018-01-21 02:00:00,2,1,6
903,31294,18642500,04/20/2018 01:00:00 PM,LARCENY THEFT,89,"8700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.381,34.087,1,2018-04-20 13:00:00,13,4,4
904,31324,18772297,12/04/2018 01:00:00 AM,LARCENY THEFT,389,"8000 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.365,34.09,1,2018-12-04 01:00:00,1,12,1
905,31345,18720704,09/24/2018 01:30:00 PM,LARCENY THEFT,87,"800 LARRABEE ST, WEST HOLLYWOOD, CA",-118.383,34.086,1,2018-09-24 13:30:00,13,9,0
906,31346,18688047,09/04/2018 07:00:00 PM,NON-AGGRAVATED ASSAULTS,144,"1200 POINSETTIA DR, WEST HOLLYWOOD, CA",-118.347,34.093,2,2018-09-04 19:00:00,19,9,1
907,31348,18729303,10/16/2018 11:18:00 PM,VANDALISM,263,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.372,34.09,2,2018-10-16 23:18:00,23,10,1
908,31350,18717736,09/03/2018 12:00:00 PM,FELONIES MISCELLANEOUS,330,"7400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.352,34.09,2,2018-09-03 12:00:00,12,9,0
909,31509,18464575,01/18/2018 09:15:00 PM,LARCENY THEFT,84,"8300 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.372,34.095,1,2018-01-18 21:15:00,21,1,3
910,31681,18556891,04/22/2018 01:55:00 PM,MISDEMEANORS MISCELLANEOUS,399,"PALM AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.382,34.086,2,2018-04-22 13:55:00,13,4,6
911,31684,18533321,03/30/2018 06:11:00 AM,BURGLARY,64,"8400 FOUNTAIN AVE, WEST HOLLYWOOD, CA",-118.374,34.092,1,2018-03-30 06:11:00,6,3,4
912,31701,18692167,09/09/2018 01:25:00 AM,LARCENY THEFT,340,"1000 SPAULDING AVE, WEST HOLLYWOOD, CA  90048",-118.357,34.09,1,2018-09-09 01:25:00,1,9,6
913,31702,18697234,09/14/2018 01:15:00 AM,LARCENY THEFT,340,"9000 NEMO ST, WEST HOLLYWOOD, CA  90069",-118.389,34.082,1,2018-09-14 01:15:00,1,9,4
914,31703,18697222,09/14/2018 12:52:30 AM,LARCENY THEFT,340,"NEMO ST AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.387,34.082,1,2018-09-14 00:52:30,0,9,4
915,31705,18697208,09/14/2018 12:37:30 AM,LARCENY THEFT,340,"SANTA MONICA BLVD AND ALMONT DR, WEST HOLLYWOOD, CA",-118.387,34.082,1,2018-09-14 00:37:30,0,9,4
916,31707,18697223,09/14/2018 01:30:00 AM,LARCENY THEFT,340,"800 SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.384,34.085,1,2018-09-14 01:30:00,1,9,4
917,31824,18586842,05/19/2018 01:00:00 PM,MISDEMEANORS MISCELLANEOUS,529,"1200 N SWEETZER AVE, WEST HOLLYWOOD, CA  90069",-118.37,34.093,2,2018-05-19 13:00:00,13,5,5
918,31829,18503333,02/28/2018 02:45:00 AM,VANDALISM,261,"300 SHERBOURNE DR, WEST HOLLYWOOD, CA  90069",-118.38,34.076,2,2018-02-28 02:45:00,2,2,2
919,31830,18506473,03/03/2018 12:30:00 AM,LARCENY THEFT,87,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-03-03 00:30:00,0,3,5
920,31833,18505323,03/02/2018 12:45:00 AM,LARCENY THEFT,340,"800 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.384,34.085,1,2018-03-02 00:45:00,0,3,4
921,31834,18504966,03/01/2018 06:15:00 AM,LARCENY THEFT,87,"900 WESTMOUNT DR, WEST HOLLYWOOD, CA  90069",-118.379,34.088,1,2018-03-01 06:15:00,6,3,3
922,31835,18506313,03/03/2018 06:50:00 AM,VANDALISM,261,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90048",-118.351,34.09,2,2018-03-03 06:50:00,6,3,5
923,31837,18506067,03/02/2018 03:21:00 PM,LARCENY THEFT,387,"900 PALM AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.088,1,2018-03-02 15:21:00,15,3,4
924,31844,18506209,03/03/2018 12:07:30 AM,LARCENY THEFT,87,"600 N ROBERTSON AVE, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-03-03 00:07:30,0,3,5
925,31847,18505525,03/02/2018 12:45:00 AM,LARCENY THEFT,384,"1200 N LAUREL AVE, WEST HOLLYWOOD, CA  90046",-118.364,34.091,1,2018-03-02 00:45:00,0,3,4
926,31883,18786000,12/18/2018 09:00:00 PM,VANDALISM,261,"1300 OLIVE DR, WEST HOLLYWOOD, CA  90069",-118.374,34.093,2,2018-12-18 21:00:00,21,12,1
927,31976,18706822,09/24/2018 05:03:00 PM,MISDEMEANORS MISCELLANEOUS,399,"7300 ROMAINE ST, WEST HOLLYWOOD, CA",-118.35,34.089,2,2018-09-24 17:03:00,17,9,0
928,31982,18715689,10/03/2018 01:30:00 PM,NARCOTICS,183,"700 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.084,2,2018-10-03 13:30:00,13,10,2
929,31985,18718352,10/06/2018 03:07:00 AM,DRUNK / ALCOHOL / DRUGS,201,"500 NORWICH DR, WEST HOLLYWOOD, CA",-118.381,34.08,2,2018-10-06 03:07:00,3,10,5
930,32018,18447893,01/05/2018 02:30:00 PM,LARCENY THEFT,383,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.371,34.09,1,2018-01-05 14:30:00,14,1,4
931,32019,18447998,01/05/2018 04:06:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-01-05 16:06:00,16,1,4
932,32023,18449899,01/07/2018 11:34:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-01-07 23:34:00,23,1,6
933,32026,18451962,01/09/2018 10:30:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-01-09 22:30:00,22,1,1
934,32027,18452652,01/10/2018 01:05:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-01-10 13:05:00,13,1,2
935,32029,18453128,01/10/2018 09:30:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-01-10 21:30:00,21,1,2
936,32060,18502016,02/26/2018 08:00:00 PM,FELONIES MISCELLANEOUS,339,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.36,34.09,2,2018-02-26 20:00:00,20,2,0
937,32187,18777579,12/09/2018 09:30:00 PM,GRAND THEFT AUTO,91,"LA CIENEGA BLVD AND SUNSET BLVD, WEST HOLLYWOOD, CA",-118.376,34.094,1,2018-12-09 21:30:00,21,12,6
938,32270,18515306,03/13/2018 12:30:00 AM,BURGLARY,77,"7200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.348,34.09,1,2018-03-13 00:30:00,0,3,1
939,32362,18474996,01/17/2018 12:22:30 PM,LARCENY THEFT,389,"8300 W SUNSET BLVD, WEST HOLLYWOOD, CA",-118.372,34.095,1,2018-01-17 12:22:30,12,1,2
940,32364,18636740,07/05/2018 12:00:00 PM,GRAND THEFT AUTO,91,"7400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.352,34.09,1,2018-07-05 12:00:00,12,7,3
941,32380,18795321,12/30/2018 07:12:30 PM,LARCENY THEFT,340,"9000 MELROSE AVE, LOS ANGELES, CA  90024",-118.388,34.08,1,2018-12-30 19:12:30,19,12,6
942,32471,18742623,10/31/2018 11:15:00 AM,WEAPON LAWS,152,"SUNSET BLVD AND LARRABEE ST, WEST HOLLYWOOD, CA",-118.384,34.09,2,2018-10-31 11:15:00,11,10,2
943,32472,18743315,11/01/2018 03:56:00 AM,DRUNK / ALCOHOL / DRUGS,201,"8400 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.375,34.09,2,2018-11-01 03:56:00,3,11,3
944,32599,18726843,10/15/2018 09:00:00 AM,NARCOTICS,183,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.378,34.088,2,2018-10-15 09:00:00,9,10,0
945,32605,18731350,10/19/2018 12:00:00 AM,NARCOTICS,183,"FOUNTAIN AVE AND SWEETZER, WEST HOLLYWOOD, CA",-118.37,34.094,2,2018-10-19 00:00:00,0,10,4
946,32777,18458850,01/17/2018 09:00:00 AM,NARCOTICS,185,"7700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.357,34.091,2,2018-01-17 09:00:00,9,1,2
947,33113,18505552,03/02/2018 12:45:00 AM,GRAND THEFT AUTO,91,"ROBERTSON BLVD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.385,34.084,1,2018-03-02 00:45:00,0,3,4
948,33401,18624726,06/28/2018 10:52:30 PM,LARCENY THEFT,340,"MELROSE AVE AND ALMONT DR, WEST HOLLYWOOD, CA  90069",-118.387,34.08,1,2018-06-28 22:52:30,22,6,3
949,33427,18769649,11/30/2018 05:37:00 PM,LARCENY THEFT,340,"9000 BEVERLY BLVD, WEST HOLLYWOOD, CA  90069",-118.389,34.077,1,2018-11-30 17:37:00,17,11,4
950,33495,18506922,03/04/2018 01:02:30 AM,LARCENY THEFT,340,"500 ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.08,1,2018-03-04 01:02:30,1,3,6
951,33496,18506924,03/04/2018 01:10:00 AM,LARCENY THEFT,340,"500 ROBERTSON BLVD, WEST HOLLYWOOD, CA",-118.385,34.08,1,2018-03-04 01:10:00,1,3,6
952,33501,18507334,03/04/2018 04:00:00 PM,NON-AGGRAVATED ASSAULTS,144,"1300 N HARPER AVE, WEST HOLLYWOOD, CA  90046",-118.368,34.095,2,2018-03-04 16:00:00,16,3,6
953,33534,18486100,02/10/2018 07:30:00 AM,LARCENY THEFT,340,"900 GARDNER ST, WEST HOLLYWOOD, CA",-118.353,34.087,1,2018-02-10 07:30:00,7,2,5
954,33535,18507140,03/04/2018 01:45:00 AM,LARCENY THEFT,340,"8500 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.378,34.092,1,2018-03-04 01:45:00,1,3,6
955,33727,18702273,09/19/2018 02:00:00 PM,AGGRAVATED ASSAULT,53,"7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.361,34.09,1,2018-09-19 14:00:00,14,9,2
956,33772,18506873,03/03/2018 11:45:00 PM,AGGRAVATED ASSAULT,54,"9000 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.386,34.082,1,2018-03-03 23:45:00,23,3,5
957,33807,18657833,08/04/2018 02:30:00 AM,LARCENY THEFT,81,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2018-08-04 02:30:00,2,8,5
958,34070,18519862,03/14/2018 08:35:00 PM,LARCENY THEFT,87,"1400 HARPER AVE, WEST HOLLYWOOD, CA  90069",-118.368,34.097,1,2018-03-14 20:35:00,20,3,2
959,34086,18612550,06/16/2018 12:42:00 PM,BURGLARY,62,"900 PALM AVE, WEST HOLLYWOOD, CA  90069",-118.383,34.089,1,2018-06-16 12:42:00,12,6,5
960,34110,18656939,08/03/2018 06:00:00 AM,NARCOTICS,183,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.377,34.088,2,2018-08-03 06:00:00,6,8,4
961,34222,18680129,07/21/2018 12:00:30 PM,GRAND THEFT AUTO,91,"1200 N FAIRFAX AVE, WEST HOLLYWOOD, CA  90046",-118.361,34.093,1,2018-07-21 12:00:30,12,7,5
962,34224,18751512,11/09/2018 03:00:00 PM,LARCENY THEFT,389,"1200 OGDEN DR, WEST HOLLYWOOD, CA",-118.358,34.093,1,2018-11-09 15:00:00,15,11,4
963,34226,18752616,11/11/2018 01:15:00 AM,FELONIES MISCELLANEOUS,330,"7600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.355,34.091,2,2018-11-11 01:15:00,1,11,6
964,34268,18545265,04/11/2018 05:55:00 AM,LARCENY THEFT,386,"8600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.379,34.087,1,2018-04-11 05:55:00,5,4,2
